,facility,city,Code,website,href
1804,casa,bogota,277-M3388933,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-4-habitaciones-5-banos-2-garajes/277-M3388933
1805,casa,bogota,835-M3473073,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-5-habitaciones-4-banos-4-garajes/835-M3473073
1806,casa,bogota,9947-M3290672,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-teresita-4-habitaciones-5-banos-2-garajes/9947-M3290672
1807,casa,bogota,277-M3843283,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-3-garajes/277-M3843283
1808,casa,bogota,3406-M3569568,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-4-banos-4-garajes/3406-M3569568
1809,casa,bogota,9947-M3686671,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-cataya-3-habitaciones-3-banos/9947-M3686671
1810,casa,bogota,9947-M3484971,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-departamental-5-habitaciones-3-banos-2-garajes/9947-M3484971
1811,casa,bogota,4915-M3680927,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-norte-santa-monica-de-chipichape-4-habitaciones-4-banos-2-garajes/4915-M3680927
1812,casa,bogota,13700-M3152098,https://www.metrocuadrado.com,"https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-viga,-pance-5-habitaciones-4-banos-4-garajes/13700-M3152098"
1813,casa,bogota,3165-M2100086,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/3165-M2100086
1814,casa,bogota,MC3620445,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-normandia-4-habitaciones-4-banos-4-garajes/MC3620445
1815,casa,bogota,MC3888506,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-4-habitaciones-5-banos-2-garajes/MC3888506
1816,casa,bogota,MC3881398,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-zona-de-reserva-agricola-3-habitaciones-3-banos-2-garajes/MC3881398
1817,casa,bogota,MC3881428,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-nueva-floresta-del-ict-4-habitaciones-2-banos/MC3881428
1818,casa,bogota,14414-M3781823,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-judas-tadeo-ii-5-habitaciones-5-banos-1-garajes/14414-M3781823
1819,casa,bogota,10917-M3200878,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-oeste-4-habitaciones-5-banos-3-garajes/10917-M3200878
1820,casa,bogota,1265-3101552,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-comuna-16-4-habitaciones-4-banos-1-garajes/1265-3101552
1821,casa,bogota,9947-M3249890,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-el-angel-del-hogar-a.sanin-4-habitaciones-1-banos/9947-M3249890
1822,casa,bogota,14613-M3585610,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-cali-5-habitaciones-5-banos-4-garajes/14613-M3585610
1823,casa,bogota,548-M3238802,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-4-banos-4-garajes/548-M3238802
1824,casa,bogota,10780-5739,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio/10780-5739
1825,casa,bogota,860-8481,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-junin-5-habitaciones-5-banos/860-8481
1826,casa,bogota,13839-M3178212,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-cordoba-3-habitaciones-1-banos/13839-M3178212
1827,casa,bogota,4976-114945,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-helena-4-habitaciones-1-banos-1-garajes/4976-114945
1828,casa,bogota,14414-M3462759,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-las-acacias-5-habitaciones-5-banos-2-garajes/14414-M3462759
1829,casa,bogota,1265-3868052,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bosques-del-limonar-5-habitaciones-5-banos-4-garajes/1265-3868052
1830,casa,bogota,277-M3757849,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-5-habitaciones-4-banos/277-M3757849
1831,casa,bogota,9947-M3484810,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-isabel-5-habitaciones-5-banos-1-garajes/9947-M3484810
1832,casa,bogota,MC3882293,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-valle-grande-5-habitaciones-3-banos/MC3882293
1833,casa,bogota,840-2719,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-alfonso-barberena-a.-5-habitaciones-3-banos-1-garajes/840-2719
1834,casa,bogota,10151-M2821057,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-juanambu-4-habitaciones-5-banos-1-garajes/10151-M2821057
1835,casa,bogota,835-M3769156,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-3-habitaciones-2-banos-1-garajes/835-M3769156
1836,casa,bogota,835-13687,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-5-habitaciones-5-banos-2-garajes/835-13687
1837,casa,bogota,277-M3697501,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-4-habitaciones-5-banos-2-garajes/277-M3697501
1838,casa,bogota,548-279,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bellavista-3-habitaciones-5-banos-1-garajes/548-279
1839,casa,bogota,9947-M3650052,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-capri-4-habitaciones-3-banos-1-garajes/9947-M3650052
1840,casa,bogota,10858-M3891176,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-5-banos-1-garajes/10858-M3891176
1841,casa,bogota,860-M3599525,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bellavista-5-habitaciones-5-banos-4-garajes/860-M3599525
1842,casa,bogota,13195-M3057879,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-vicente-5-habitaciones-5-banos-4-garajes/13195-M3057879
1843,casa,bogota,242-4442535,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-atanasio-girardot-3-habitaciones-2-banos/242-4442535
1844,casa,bogota,277-M3155037,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-las-vegas-5-habitaciones-4-banos-2-garajes/277-M3155037
1845,casa,bogota,13839-M3178217,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bosques-de-limonar-3-habitaciones-3-banos-2-garajes/13839-M3178217
1846,casa,bogota,860-9472,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-tequendama-4-habitaciones-4-banos-2-garajes/860-9472
1847,casa,bogota,10159-M2987745,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-la-flora-4-habitaciones-5-banos-2-garajes/10159-M2987745
1848,casa,bogota,9947-M3894072,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-3-banos-4-garajes/9947-M3894072
1849,casa,bogota,11102-M3888238,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos-4-garajes/11102-M3888238
1850,casa,bogota,9947-M3769122,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretana-3-habitaciones-2-banos-1-garajes/9947-M3769122
1851,casa,bogota,9947-M3769121,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretana-3-habitaciones-2-banos-1-garajes/9947-M3769121
1852,casa,bogota,9947-M3769130,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretana-3-habitaciones-2-banos-1-garajes/9947-M3769130
1853,casa,bogota,9947-M3769120,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bretana-3-habitaciones-2-banos-1-garajes/9947-M3769120
1854,casa,bogota,10159-M3893741,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-3-habitaciones-5-banos-4-garajes/10159-M3893741
1855,casa,bogota,11076-M3577611,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-3-de-julio-5-habitaciones-5-banos-3-garajes/11076-M3577611
1856,casa,bogota,3251-I1917641,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-2-banos-2-garajes/3251-I1917641
1857,casa,bogota,4941-M3843618,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-5-habitaciones-3-banos-2-garajes/4941-M3843618
1858,casa,bogota,4804-M3787898,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-capri-5-habitaciones-5-banos-2-garajes/4804-M3787898
1859,casa,bogota,11211-M3351942,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-alferez-real-3-habitaciones-3-banos/11211-M3351942
1860,casa,bogota,860-9236,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-4-garajes/860-9236
1861,casa,bogota,4915-M3048069,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-montebello-5-habitaciones-3-banos/4915-M3048069
1862,casa,bogota,5423-M3347769,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-2-garajes/5423-M3347769
1863,casa,bogota,10457-M3494968,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jose-manuel-marroquin-ii-etapa-5-habitaciones-5-banos/10457-M3494968
1864,casa,bogota,860-M3892936,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-monica-4-habitaciones-4-banos-1-garajes/860-M3892936
1865,casa,bogota,9947-M3894847,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-3-habitaciones-2-banos/9947-M3894847
1866,casa,bogota,3406-M3889546,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-3-habitaciones-3-banos-1-garajes/3406-M3889546
1867,casa,bogota,9947-M3889486,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-cuarto-de-legua-guadalupe-5-habitaciones-5-banos-4-garajes/9947-M3889486
1868,casa,bogota,12356-M3893228,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-a%C2%81lamos-3-habitaciones-3-banos-1-garajes/12356-M3893228
1869,casa,bogota,9947-M3892158,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-selva-5-habitaciones-4-banos/9947-M3892158
1870,casa,bogota,10917-M3236022,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sur-4-habitaciones-5-banos-2-garajes/10917-M3236022
1871,casa,bogota,10917-M3195474,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sur-3-habitaciones-3-banos-4-garajes/10917-M3195474
1872,casa,bogota,277-M3894830,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-3-habitaciones-3-banos-2-garajes/277-M3894830
1873,casa,bogota,11295-M3448205,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-juanambu-4-habitaciones-4-banos-1-garajes/11295-M3448205
1874,casa,bogota,11778-M3411094,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/11778-M3411094
1875,casa,bogota,9947-M3891082,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-prados-del-norte-4-habitaciones-4-banos/9947-M3891082
1876,casa,bogota,631-M3893203,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-4-habitaciones-3-banos-1-garajes/631-M3893203
1877,casa,bogota,897-M3826079,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-juanamba%C2%BA-5-habitaciones-5-banos-2-garajes/897-M3826079
1878,casa,bogota,860-6891,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-centenario-5-habitaciones-5-banos-4-garajes/860-6891
1879,casa,bogota,277-M3316506,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-5-banos-4-garajes/277-M3316506
1880,casa,bogota,277-M3325946,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-monica-5-habitaciones-3-banos/277-M3325946
1881,casa,bogota,11211-M3892192,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-los-lagos-5-habitaciones-3-banos/11211-M3892192
1882,casa,bogota,4976-112119,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-nuevo-san-fernando-5-habitaciones-3-banos-2-garajes/4976-112119
1883,casa,bogota,9947-M3855889,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-judas-tadeo-ii-3-habitaciones-2-banos/9947-M3855889
1884,casa,bogota,11814-M3069124,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-jardin-5-habitaciones-5-banos-4-garajes/11814-M3069124
1885,casa,bogota,11814-M3071056,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-4-habitaciones-3-banos-3-garajes/11814-M3071056
1886,casa,bogota,835-13513,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sector-transito-municipal-5-habitaciones-5-banos/835-13513
1887,casa,bogota,277-M3072660,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-nicolas-5-habitaciones-5-banos-3-garajes/277-M3072660
1888,casa,bogota,9947-4637,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-penon-3-habitaciones-3-banos/9947-4637
1889,casa,bogota,631-M2910678,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/631-M2910678
1890,casa,bogota,271-M3836201,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-a%C2%81lamos-4-habitaciones-2-banos/271-M3836201
1891,casa,bogota,MC3888224,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-4-habitaciones-4-banos-2-garajes/MC3888224
1892,casa,bogota,13195-M3486784,https://www.metrocuadrado.com,"https://www.metrocuadrado.com/inmueble/venta-casa-cali-sur,-pance-4-habitaciones-4-banos-4-garajes/13195-M3486784"
1893,casa,bogota,548-M3485500,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-3-de-julio-4-habitaciones-2-banos/548-M3485500
1894,casa,bogota,4941-M3493477,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-4-habitaciones-4-banos-2-garajes/4941-M3493477
1895,casa,bogota,277-M3763356,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudadela-pasoancho-3-habitaciones-4-banos-2-garajes/277-M3763356
1896,casa,bogota,5383-M3654707,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-fernando-viejo-5-habitaciones-5-banos-3-garajes/5383-M3654707
1897,casa,bogota,5089-M3756724,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-4-habitaciones-3-banos-2-garajes/5089-M3756724
1898,casa,bogota,860-M3665103,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-3-banos-1-garajes/860-M3665103
1899,casa,bogota,840-2558,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-monica-residencial-5-habitaciones-5-banos-4-garajes/840-2558
1900,casa,bogota,860-9033,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-1-habitaciones/860-9033
1901,casa,bogota,860-6575,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-flora-5-habitaciones-5-banos/860-6575
1902,casa,bogota,4941-M3716799,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-refugio-4-habitaciones-4-banos-2-garajes/4941-M3716799
1903,casa,bogota,860-3663,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-4-habitaciones-5-banos-2-garajes/860-3663
1904,casa,bogota,11222-M3590585,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-benjamin-herrera-5-habitaciones-5-banos-4-garajes/11222-M3590585
1905,casa,bogota,11222-M3590606,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-benjamin-herrera-5-habitaciones-5-banos-4-garajes/11222-M3590606
1906,casa,bogota,242-M3398286,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-calimio-desepaz-5-habitaciones-3-banos-1-garajes/242-M3398286
1907,casa,bogota,860-8090,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-monica-5-habitaciones-4-banos/860-8090
1908,casa,bogota,13096-M3443404,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-2000-5-habitaciones-2-banos/13096-M3443404
1909,casa,bogota,12356-M3774501,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-refugio-3-habitaciones-4-banos-3-garajes/12356-M3774501
1910,casa,bogota,242-4442820,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bajos-ciudad-cordoba-3-habitaciones-2-banos-3-garajes/242-4442820
1911,casa,bogota,4137-M3680023,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-jardin-5-habitaciones-2-banos/4137-M3680023
1912,casa,bogota,271-M3843651,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-flora-3-habitaciones-3-banos-2-garajes/271-M3843651
1913,casa,bogota,835-M3360498,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-4-habitaciones-3-banos-2-garajes/835-M3360498
1914,casa,bogota,11211-8208,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-5-banos/11211-8208
1915,casa,bogota,860-9372,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-san-joaquin-3-habitaciones-3-banos-2-garajes/860-9372
1916,casa,bogota,3566-M3179320,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-pacifica-3-habitaciones-3-banos-3-garajes/3566-M3179320
1917,casa,bogota,11778-M3570964,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-vicente-4-habitaciones-3-banos-1-garajes/11778-M3570964
1918,casa,bogota,10917-M3622908,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-oeste-4-habitaciones-3-banos/10917-M3622908
1919,casa,bogota,10917-M3019982,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-champagnat-4-habitaciones-2-banos-2-garajes/10917-M3019982
1920,casa,bogota,847-M3656222,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-granada-3-habitaciones-5-banos-3-garajes/847-M3656222
1921,casa,bogota,4976-115980,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-vallegrande-3-habitaciones-3-banos/4976-115980
1922,casa,bogota,277-M3849384,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-limonar-4-habitaciones-4-banos-1-garajes/277-M3849384
1923,casa,bogota,14918-M3756737,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-refugio-4-habitaciones-3-banos-2-garajes/14918-M3756737
1924,casa,bogota,4805-M3628491,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-sena-4-habitaciones-3-banos-1-garajes/4805-M3628491
1925,casa,bogota,11778-M3572487,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-normandia-4-habitaciones-5-banos-4-garajes/11778-M3572487
1926,casa,bogota,MC3876552,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-paseo-de-los-almendros-5-habitaciones-3-banos/MC3876552
1927,casa,bogota,12937-M3486748,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-saavedra-galindo-2-habitaciones-3-banos/12937-M3486748
1928,casa,bogota,13195-M3836879,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-bosques-del-limonar-4-habitaciones-3-banos-2-garajes/13195-M3836879
1929,casa,bogota,793-M3832455,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-5-habitaciones-4-banos-2-garajes/793-M3832455
1930,casa,bogota,835-M3291655,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudadela-campestre-5-habitaciones-5-banos-2-garajes/835-M3291655
1931,casa,bogota,860-8621,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-3-banos/860-8621
1932,casa,bogota,788-M3848710,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-5-banos-4-garajes/788-M3848710
1933,casa,bogota,835-M3839790,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-promociones-populares-b-4-habitaciones-2-banos-1-garajes/835-M3839790
1934,casa,bogota,4941-M3582747,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-5-habitaciones-4-banos-4-garajes/4941-M3582747
1935,casa,bogota,10457-M3493236,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-luis-3-habitaciones-2-banos/10457-M3493236
1936,casa,bogota,277-M3234883,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-2-habitaciones-2-banos-2-garajes/277-M3234883
1937,casa,bogota,11303-M3770150,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-rio-lili-3-habitaciones-3-banos-1-garajes/11303-M3770150
1938,casa,bogota,11211-M3856914,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-villa-del-sur-5-habitaciones-4-banos-2-garajes/11211-M3856914
1939,casa,bogota,1265-3800966,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-tequendama-5-habitaciones-5-banos-2-garajes/1265-3800966
1940,casa,bogota,5383-457,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-camino-real-3-habitaciones-3-banos-1-garajes/5383-457
1941,casa,bogota,835-M3622643,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-guayaquil-5-habitaciones-5-banos/835-M3622643
1942,casa,bogota,14873-M3685189,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pampa-linda-4-habitaciones-3-banos-2-garajes/14873-M3685189
1943,casa,bogota,13195-M3680321,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-3-banos-2-garajes/13195-M3680321
1944,casa,bogota,277-M3588385,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-pedro-4-habitaciones-4-banos-3-garajes/277-M3588385
1945,casa,bogota,10706-M3635095,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-5-banos-4-garajes/10706-M3635095
1946,casa,bogota,3566-M2995533,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-verde-horizonte-jamundi-4-habitaciones-5-banos-4-garajes/3566-M2995533
1947,casa,bogota,277-M3059496,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-5-habitaciones-4-banos-3-garajes/277-M3059496
1948,casa,bogota,277-M3234811,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sachamate-3-habitaciones-3-banos-1-garajes/277-M3234811
1949,casa,bogota,13195-M3556104,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-oeste-cristo-rey-los-andes-5-habitaciones-5-banos-4-garajes/13195-M3556104
1950,casa,bogota,11076-M2543934,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-tejares-cristales-5-habitaciones-5-banos-3-garajes/11076-M2543934
1951,casa,bogota,860-8801,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-granada-5-habitaciones-3-banos-1-garajes/860-8801
1952,casa,bogota,9947-5747,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-antonio-4-habitaciones-3-banos/9947-5747
1953,casa,bogota,277-M3235863,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-4-garajes/277-M3235863
1954,casa,bogota,277-M3071697,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-4-habitaciones-3-banos-3-garajes/277-M3071697
1955,casa,bogota,9947-M3681480,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-vicente-5-habitaciones-5-banos-1-garajes/9947-M3681480
